id	GSM1369756	GSM1369757	GSM1369758	GSM1369759	GSM1369760	GSM1369761	GSM1369762	GSM1369763	GSM1369764	GSM1369765	GSM1369766	GSM1369767	GSM1369768	GSM1369769	GSM1369770	GSM1369771	GSM1369772	GSM1369773	GSM1369774	GSM1369775	GSM1369776	GSM1369777	GSM1369778	GSM1369779	GSM1369780	GSM1369781	GSM1369782	GSM1369783	GSM1369784	GSM1369785	GSM1369786	GSM1369787	GSM1369788	GSM1369789	GSM1369790	GSM1369791	GSM1369792	GSM1369793	GSM1369794	GSM1369795	GSM1369796	GSM1369797	GSM1369798	GSM1369799	GSM1369800	GSM1369801	GSM1369802	GSM1369803	GSM1369804	GSM1369805	GSM1369806	GSM1369807	GSM1369808	GSM1369809	GSM1369810	GSM1369811	GSM1369812	GSM1369813	GSM1369814	GSM1369815	GSM1369816	GSM1369817	GSM1369818	GSM1369819	GSM1369820	GSM1369821	GSM1369822	GSM1369823	GSM1369824	GSM1369825	GSM1369826	GSM1369827	GSM1369828	GSM1369829	GSM1369830	GSM1369831	GSM1369832	GSM1369833	GSM1369834	GSM1369835	GSM1369683	GSM1369684	GSM1369685	GSM1369686	GSM1369689	GSM1369690	GSM1369691	GSM1369692	GSM1369694	GSM1369696	GSM1369697	GSM1369702	GSM1369707	GSM1369708	GSM1369709	GSM1369710	GSM1369711	GSM1369712	GSM1369713	GSM1369714	GSM1369716	GSM1369720	GSM1369721	GSM1369724	GSM1369726	GSM1369727	GSM1369728	GSM1369729	GSM1369730	GSM1369731	GSM1369732	GSM1369734	GSM1369735	GSM1369736	GSM1369738	GSM1369739	GSM1369742	GSM1369748	GSM1369749	GSM1369750	GSM1369751	GSM1369753	GSM1369687	GSM1369688	GSM1369693	GSM1369695	GSM1369698	GSM1369699	GSM1369700	GSM1369701	GSM1369703	GSM1369704	GSM1369705	GSM1369706	GSM1369715	GSM1369717	GSM1369718	GSM1369719	GSM1369722	GSM1369723	GSM1369725	GSM1369733	GSM1369737	GSM1369740	GSM1369741	GSM1369743	GSM1369744	GSM1369745	GSM1369746	GSM1369747	GSM1369752	GSM1369754	GSM1369755
KEGG_N_GLYCAN_BIOSYNTHESIS	0.669018124780469	0.678352352283483	0.691476978225554	0.696848278974095	0.729372480170551	0.675513464663905	0.678955027666753	0.685038476776822	0.676351984419229	0.695073969505065	0.700051140554441	0.68838519622229	0.682675777149693	0.703687630619624	0.704516630147915	0.695381928410534	0.695349259962484	0.672204059555251	0.707710493741759	0.690915886900929	0.673693518262692	0.683320588278692	0.691102772394277	0.702988490407288	0.694777295711881	0.68156903575541	0.694321413185988	0.695340384474095	0.695284331216624	0.679329589875429	0.688306426433519	0.690180401710756	0.674028369561856	0.676038866239725	0.680866583974583	0.771463696493824	0.710127413472827	0.690456854984547	0.668032677119006	0.670390808192915	0.76538275090883	0.701162861437601	0.697610817138429	0.709076617427776	0.699262173760161	0.673035226744228	0.700672030946517	0.689657534751165	0.70217196015239	0.688771204971662	0.702363758296042	0.690144147892271	0.703306774765188	0.685271469373384	0.695082989228767	0.69085131769197	0.688415294041442	0.703598698500805	0.706752028260064	0.683467915435725	0.707175950837199	0.709840527492249	0.703502439133971	0.678856796169426	0.690698793652699	0.662761214815184	0.651601981657297	0.694638967075164	0.67212245816681	0.70642926973813	0.692426017796128	0.66457072924199	0.69813141266766	0.673060302783508	0.701498165894447	0.677079282102754	0.704287335051532	0.725985071314412	0.676020103764467	0.667146339997882	0.696648923157208	0.693990351718253	0.622514204512633	0.687294222978918	0.640657930326606	0.663029172718755	0.676428889145412	0.650512663034194	0.707079880728171	0.719546214993163	0.711519060764679	0.695963336327725	0.693449725879066	0.683529168942823	0.645408186296688	0.702833810450264	0.693381136049998	0.655305544608658	0.681495311291774	0.669297478401686	0.580731633365494	0.684801164753459	0.664043064844949	0.719648721555411	0.642301687870716	0.647319304559004	0.62143549052651	0.711985372015268	0.719208778029523	0.706770632869836	0.715799840678891	0.715103594590708	0.70637190476778	0.704738019561663	0.709916384554302	0.714417088038251	0.716326852401928	0.709572469806352	0.709362186682014	0.713621956772402	0.718880785153312	0.722554676990963	0.719193428433455	0.618160854990338	0.691866384174006	0.692862160013177	0.708247459698708	0.707804585584592	0.724461562049206	0.717948115388393	0.672541269330106	0.705125918392666	0.707591548598966	0.696868028038111	0.627365036435817	0.690115603856659	0.67964339663932	0.680073355079788	0.716816343014206	0.638033803940333	0.68593804281927	0.709087324252606	0.720466247416864	0.710512388626034	0.710390529589515	0.707359913240683	0.721228284365755	0.714242335984465	0.711852798837313	0.712206214032489	0.719752925771785	0.65609456225616	0.716716539427121
KEGG_OTHER_GLYCAN_DEGRADATION	0.738557713849926	0.789519840053873	0.754880267892913	0.77625713691748	0.722013791497986	0.79451760054245	0.805377120946508	0.796208747133754	0.780713181308129	0.7343612737304	0.703601170760004	0.766582805605916	0.813280123964265	0.749962373669495	0.754683386344279	0.806868674203692	0.790765611186743	0.81862773013531	0.751376637362825	0.71169359619584	0.814521649146516	0.804089481277342	0.76933520259711	0.783606624672011	0.81636953155146	0.770081443084902	0.835596208350756	0.779899725759079	0.769309984491555	0.779039523877334	0.778908906191465	0.799305909424863	0.821709955180733	0.812149491531193	0.821424473994471	0.724924628594905	0.781011355664286	0.810011677853653	0.806721834152711	0.826505689640136	0.760329710748892	0.734001038977509	0.796574209238419	0.817161638191758	0.786652052774166	0.837266791986739	0.794933072216264	0.80233785452214	0.797656923219916	0.768022909240505	0.813071411415671	0.794600967290911	0.773383680811516	0.824056938592007	0.791964937227058	0.770518685515481	0.779652803290621	0.782962897964471	0.796298740525077	0.786671214216748	0.777871178744852	0.807081849646714	0.795424226469753	0.75293621665123	0.773968258879755	0.822283652763519	0.816655717460323	0.831338141534555	0.837600471316558	0.810975532684673	0.829662939530225	0.799343625358128	0.811462896919251	0.769276477955036	0.833984697776278	0.811449923913727	0.815577894586931	0.790375674214956	0.827662844631735	0.798762383880402	0.800795265429124	0.790526408359667	0.814425503972708	0.686143133217416	0.804153685845764	0.813575930805536	0.832078938613483	0.807268229221814	0.803523921257504	0.799597132876889	0.787392396942635	0.786182188381212	0.80810607888977	0.777497073010808	0.820171044872576	0.78553144803697	0.804040954343711	0.81806226363538	0.819386413069813	0.785885790026616	0.736374563741789	0.806719333158513	0.781409287640749	0.71421224583143	0.791796864395979	0.783694379806155	0.755262666256551	0.794626546028912	0.791764082297835	0.786659103436467	0.787623591767001	0.790532065961606	0.809258246037117	0.79409144567045	0.770945062390546	0.813418675733503	0.790773393927924	0.785460238232746	0.795442926081433	0.781846934486227	0.78331870841836	0.782250238124509	0.726871363765299	0.785120764304488	0.808344724787965	0.820203020931356	0.799807841512843	0.79848121608193	0.802684862267098	0.783607110814384	0.774274209450848	0.780669516183386	0.786513309186775	0.80976318039343	0.708155065626218	0.782619288920803	0.804322320466004	0.809652456067771	0.729592916393352	0.800705729045131	0.79841217232369	0.783071473150282	0.793373607356614	0.797727853243364	0.79765934194973	0.791908655098615	0.77878371919078	0.789355760752064	0.815582081225671	0.795179546085652	0.783481659899886	0.803552082140991	0.788846707397427
KEGG_O_GLYCAN_BIOSYNTHESIS	0.447801056326687	0.457339453180622	0.511170870650252	0.479663205602251	0.479589984913315	0.475013273656422	0.471315149900761	0.437854303553652	0.503688100991887	0.491849729007686	0.48968212114689	0.449543506494523	0.46974902958881	0.491011150559739	0.474581912842047	0.494323502437922	0.422289122791159	0.515218163241941	0.478491456103417	0.453905644387682	0.483470870123729	0.52878046628324	0.454845038000814	0.491968914267726	0.497384694827963	0.461541806324164	0.484048498267661	0.468354087897557	0.411257786520511	0.403032386847735	0.414173394447558	0.391480222071211	0.473044774518361	0.418170069432806	0.40655203120823	0.471875364263957	0.44917548289747	0.40598756054153	0.456884591654441	0.443720364745403	0.457799146643521	0.503243266539234	0.466310826651221	0.425194948241759	0.479416041493908	0.414778506117099	0.468151842165927	0.460611354901665	0.478923268786716	0.4091051813423	0.472356637769634	0.473536310633052	0.409097373393015	0.482954362025674	0.458320126299801	0.454702644821671	0.461231167909265	0.444733683639469	0.462575708053349	0.48046620433092	0.450552511907821	0.509652114479672	0.470797533525272	0.44459943818395	0.450508598867091	0.415269208139515	0.442639397964869	0.450806031098118	0.433435413118941	0.462307800606119	0.374288064279433	0.40892879740261	0.467109095050832	0.478420481206522	0.415240508027929	0.422647995345532	0.431125318441943	0.476595648737119	0.476801612381839	0.43591009004791	0.463005497723266	0.467467535151862	0.388217108642726	0.416492005178848	0.457646472242255	0.448073850493717	0.475075336038189	0.413727173461124	0.470817202332408	0.48527896086151	0.482906517508723	0.444556574325344	0.483001167569188	0.466185047581082	0.426884198489505	0.475908111316287	0.468335340180904	0.447225880551918	0.47131067519497	0.408363422358862	0.394036905334499	0.480687003620731	0.396139406899795	0.437319610403816	0.428279231759257	0.435864791685232	0.417006604016628	0.493023250918208	0.478643531410867	0.466417995891793	0.473900472278828	0.447243445483514	0.472024252656141	0.492033468147756	0.454904754916238	0.486275844495445	0.491402752142589	0.481813817801238	0.464593618682485	0.487472674644083	0.464217251339533	0.483356525887981	0.439236627819638	0.428195106972868	0.464831961604626	0.464277941410642	0.455191158580123	0.457118007735953	0.473392848950884	0.494008948317098	0.496325916073274	0.495534814766039	0.488548314304483	0.487439734950795	0.366810467989102	0.42046716958496	0.469517753628967	0.483823784721153	0.410696177892435	0.417879782451486	0.463422233314308	0.482513195739161	0.464004479577285	0.488095733616814	0.470045312289042	0.483502401997371	0.477663932537213	0.441398603344342	0.426505241144589	0.472571521278757	0.464290495738749	0.409637085331031	0.476073443981245
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.62104776329214	0.639143820103663	0.569504193335521	0.631194235541838	0.507248964719344	0.637038164469305	0.616921006577584	0.610889412178006	0.596594850315115	0.631535193297987	0.559783847629312	0.610450142956571	0.624791294939427	0.625868147679184	0.571698895971398	0.592001710846978	0.648177553050407	0.624322379588795	0.606149658156748	0.552115315346526	0.616543639293867	0.62650437802341	0.583584889468792	0.58901131745448	0.620445379600145	0.620329218496293	0.612880870420602	0.608745345395855	0.627518182759997	0.60479088628539	0.658014644353873	0.617099298863075	0.633754197506476	0.60632531607313	0.659426352429316	0.639501980694217	0.58982868674702	0.614793485651153	0.625750184167976	0.651087547841375	0.56342535862816	0.561523338716871	0.560371607536933	0.647107664113884	0.601528019743871	0.61549542514543	0.611998418404647	0.585605702077739	0.589913729723225	0.590813516409799	0.649384381836567	0.599374592385099	0.540769307560969	0.62116375646522	0.592546463521579	0.60078412553047	0.598228558994698	0.593583026777144	0.608409646672269	0.642406118444718	0.611625796448898	0.591662873187411	0.596170649415891	0.610860854636357	0.578366721652752	0.61835190238649	0.654454967839168	0.611058602318664	0.649728975425566	0.604107434135878	0.599993894214161	0.613571577699951	0.608280801870457	0.64605052098784	0.618465597733002	0.616264564706228	0.612663256135568	0.592041729897686	0.59354753648817	0.629042624672268	0.622131912410991	0.607858978215098	0.631777724995134	0.557181653331498	0.624923488214772	0.628418926389438	0.614701019885709	0.626694124395075	0.624683589374103	0.612049577585663	0.605959978011792	0.629116306852328	0.622678369047698	0.606315886390882	0.630276429120986	0.606119752441225	0.615312279403737	0.624879372802393	0.60483393038521	0.591399854465187	0.584457668558472	0.601378283958285	0.577396741165532	0.538433538553621	0.606533364477935	0.609475065586769	0.588938123294956	0.620737362664073	0.618120842666236	0.615540992630267	0.605826913815649	0.630678495052388	0.634669025378939	0.610077155335493	0.617801033540801	0.617460522558353	0.592537556667596	0.605357827675217	0.609498572981144	0.609043312124846	0.601876368137094	0.60955774814037	0.551721960996801	0.620184086127448	0.611652264860811	0.609752902135513	0.630104669231698	0.627359894649389	0.622399143436898	0.603512784371385	0.588981288409785	0.574610528525877	0.592230711290397	0.61981264212191	0.572072901308491	0.63474348702553	0.591092327861492	0.610100716320646	0.553864042161388	0.607498001828649	0.590228180257879	0.610448430459443	0.612979580109968	0.606023076685018	0.616010221483515	0.605846759657731	0.6010752228036	0.639210914849612	0.662773546833742	0.613427991783556	0.626895603318478	0.626745846591775	0.620101457851546
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.403257874622323	0.402163418648531	0.451790031260748	0.401855601899486	0.491162050977923	0.400170813662726	0.400105071316031	0.432212819784496	0.402660150173955	0.423865883693694	0.436590376384357	0.437326635679355	0.466628825374351	0.404841833605042	0.43834946124562	0.434293707746467	0.437311999348225	0.441179076516254	0.416450739652939	0.428013250266102	0.443865459963823	0.404259291274439	0.426870805587923	0.430399509905278	0.4323850752279	0.41027420110203	0.396490595301505	0.415869390228618	0.434869646092299	0.430315390470154	0.453480097576539	0.436820006978822	0.46181967278874	0.473403980717537	0.400684928190657	0.534655812440559	0.424839597980526	0.412560880113646	0.401185322564454	0.463579368681814	0.464937065609693	0.403088828702088	0.428553745669621	0.449274952691266	0.427584396033996	0.445724102765879	0.444027855500692	0.392821994959909	0.43152045852747	0.449577763130489	0.479406896834342	0.402461913826956	0.455241626824152	0.486668124913763	0.410511457224348	0.443340251834633	0.385854237808007	0.422313583792763	0.428535726749891	0.460249808116601	0.42038954599445	0.456543402721868	0.425586397106571	0.402409139212098	0.383574073573481	0.460197034922586	0.455418726806547	0.440682555697333	0.454083783960529	0.440053466070793	0.444701159839841	0.473831645319417	0.435914108904089	0.447973005960024	0.427365767781261	0.457976836670023	0.431127671559646	0.426849933366255	0.405486138592271	0.387339107428209	0.435018050224394	0.409531487155492	0.467786015322317	0.522562909861562	0.453532926637299	0.456717120482795	0.438276120568692	0.469792298285391	0.409706036252441	0.421174224779659	0.416000074207715	0.456671081762143	0.43691126738492	0.427851824381498	0.474899789655763	0.40460534076333	0.435758770507962	0.43424597218498	0.425395210595446	0.47530823403681	0.515797496510108	0.409576304255646	0.468968183766093	0.481853788755209	0.447669010648547	0.457715521975701	0.439041857903739	0.412094255623341	0.408983242296646	0.431960479375966	0.397668936216236	0.453703995257543	0.41883585906413	0.429552308754998	0.417033017359593	0.423298770010213	0.403911266168935	0.399775918725547	0.400087614401869	0.4091276062806	0.417034533459942	0.423722561054	0.495706654331145	0.433879553566216	0.420144657582421	0.427090586417238	0.41857840028977	0.428395967431029	0.419767356537005	0.407394129772686	0.377535038692262	0.419689569826628	0.390821601727951	0.421800884158522	0.501111556593544	0.446068634024137	0.430749403778312	0.427268173361117	0.490219001101654	0.452005731357543	0.428317902830572	0.415055347502361	0.407315110888961	0.404140394275296	0.412683551578222	0.424396448771272	0.405191435266185	0.426925269297573	0.451586044410425	0.401441589103292	0.443921733457819	0.45125128751485	0.410456574103475
KEGG_GLYCEROLIPID_METABOLISM	0.463915999616526	0.483940961629416	0.427404921751667	0.450415776141958	0.415953616972425	0.477355221291935	0.479646780634738	0.455268801909337	0.442018126868409	0.434769602138582	0.418378038477898	0.445978086147757	0.467197279662316	0.425154785619839	0.449881558644979	0.464781174035506	0.473863214486723	0.451454153073212	0.406676840870554	0.460036632387287	0.45528873333884	0.457019531599727	0.446719396864574	0.429851564249937	0.469091234549376	0.461907951376955	0.453770304631711	0.435109047143967	0.472542666426187	0.471626121609821	0.478103877125755	0.480428013814885	0.447195914696132	0.495890279299006	0.473423800682846	0.480079925303082	0.450112251504727	0.479936369683559	0.460332212433921	0.456305900066605	0.422283948761958	0.413719811169543	0.425924476444176	0.47384452746538	0.466030137061632	0.453149930146315	0.457690417199124	0.448160012271354	0.447649802958755	0.456612422970983	0.473823257550785	0.438610649952472	0.437290108009862	0.47259620734051	0.456319954720914	0.4246546903517	0.460299886820729	0.448340045903009	0.445901905413314	0.468828698179503	0.462570041983394	0.454349133572736	0.442602219635755	0.449485362498018	0.469199860653132	0.463710728003552	0.485469608585567	0.456854991595716	0.46914811935872	0.445627636500701	0.472078533229314	0.492710690098859	0.445555984734839	0.450262504808585	0.456032824846685	0.432752746741628	0.489175273349999	0.441312376859553	0.450482899928255	0.475878320882037	0.450430508652959	0.462272237691634	0.453569581591938	0.430928387159399	0.469557253572708	0.46692492305165	0.447207691917287	0.455688763386111	0.448685095526665	0.458397806971874	0.456064166988159	0.441575486366438	0.454638538377301	0.495113203108514	0.435570658599073	0.44548875755181	0.449287366567812	0.44860765805362	0.482628878699931	0.491933524431521	0.428221447894722	0.456013272167767	0.445335282640628	0.455887649434156	0.45946257234898	0.483574187342921	0.467441822941107	0.460138879118897	0.459433916579194	0.454483942593629	0.453400928511636	0.451223500331363	0.445100823462484	0.437633308552555	0.455837113524502	0.448953366587306	0.461615860555398	0.457454517733003	0.452958404585862	0.449017109611592	0.447870851186049	0.468476724797202	0.421064731868548	0.436972947440217	0.453094750031704	0.454308415377975	0.442232889362113	0.445020585724794	0.45874880172509	0.448165180977643	0.453235140725427	0.455215038763833	0.457245116580061	0.45056698929103	0.49321054512137	0.467391152107418	0.491295732416631	0.476500310670101	0.453694956959697	0.460461636193288	0.496442364384374	0.450710602638825	0.449655502132002	0.440879845365476	0.440496659673799	0.447431560237337	0.467883061982412	0.453442828002143	0.448025850565328	0.447005186198918	0.446829064749934	0.446113827452796	0.443037578209607
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.406276514430335	0.40935079398832	0.378214828340515	0.377187674194725	0.398687920307127	0.358287731675037	0.408134513006149	0.351432555182878	0.388685815287702	0.440175904392544	0.40590682633686	0.39342416714636	0.358457923578561	0.392403159220428	0.408876141891035	0.433053628892778	0.375841209874214	0.360718390892736	0.363494403939447	0.396803287833168	0.377494229734931	0.445455129513176	0.402762719214612	0.433787498665333	0.409031213839595	0.41331586761286	0.423068479336456	0.435709507118468	0.372215597738188	0.378755811265339	0.396976348797037	0.376186333570199	0.351248642794012	0.386100703848483	0.386916486761084	0.394444381578942	0.387402691723889	0.384272060394203	0.387465125456615	0.372647974793055	0.425399873537679	0.414861783318273	0.39694234218891	0.395652971038291	0.444762007781272	0.392738538222542	0.419646065017923	0.372013793924322	0.448852571520879	0.35935113419989	0.413663882281318	0.435323548429328	0.45857202176935	0.389645549486435	0.41561675652752	0.38692792646927	0.419175416474361	0.418182131106965	0.433572811706524	0.365402270888426	0.37775541500023	0.406034949214902	0.432489200591484	0.372271129509047	0.398247526200914	0.37095246925678	0.361820144756096	0.386922348216389	0.344570994525015	0.391879426532368	0.365226561655001	0.348209140767478	0.418052040423608	0.377819402322184	0.359057877452521	0.384900131779916	0.428023445335678	0.454171197675725	0.422978170261606	0.372655422066847	0.408596223676424	0.396890448076826	0.356770713708563	0.343663281035515	0.328766470907382	0.368336389128939	0.395134133522793	0.349088189572404	0.41218305873525	0.438565608716567	0.416810937679124	0.393177824268793	0.416731117494107	0.377574825531922	0.343462512809948	0.434757714378598	0.410767771066249	0.324644422510759	0.383455212977004	0.300323011019007	0.329809751558516	0.425905857830438	0.340948415628523	0.363906261244615	0.342744345269435	0.332121323710659	0.321176452951301	0.412722112674888	0.445126126926792	0.414678311361267	0.450341903721183	0.403766433779316	0.394932045956031	0.428777827221139	0.42012313467116	0.418453754957343	0.436026607989028	0.437302620133966	0.445008484442829	0.44000460445872	0.437037449125053	0.436714459714838	0.404676703301081	0.303437902348107	0.401783674530409	0.420682971523492	0.430799375124517	0.406494118425327	0.441638033770974	0.440842731086239	0.328792670791242	0.452154901495687	0.467078701796808	0.406180690265973	0.319031885092298	0.351747582034442	0.348526347183543	0.396435924361732	0.414866233449518	0.326602247976784	0.385261949664609	0.414434232028196	0.438701086002241	0.455709107030387	0.443511923414771	0.430899597312253	0.462173565465059	0.413422498049275	0.385186620527992	0.415944009583855	0.419954044858282	0.365241504522519	0.459861391286773
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.490876652906829	0.532827594687766	0.480337548894556	0.496014349943148	0.473361549491197	0.519406808526854	0.527841252648601	0.523608300121343	0.518570774012905	0.502785181397624	0.488828646324639	0.524532090986226	0.541777272912692	0.511309678896007	0.514003310768566	0.545865506318852	0.530786625074963	0.529492046668179	0.482708515045987	0.515026669762785	0.518759550217731	0.502865386435353	0.532641871575353	0.508653566974556	0.514188362852997	0.532711342198155	0.518301672129052	0.529057769336706	0.523933390416713	0.538914205133006	0.518104029773737	0.554224662060592	0.548526521649875	0.540613360839066	0.548211196206371	0.505608629205497	0.507380861085986	0.528479178437672	0.530505626599721	0.531454216737773	0.474964139097824	0.481259215794933	0.49726970575869	0.526146484906035	0.524228522221447	0.524110321317965	0.506534688851338	0.525164483550638	0.518793432088397	0.493047553735448	0.518356993800064	0.488037347132433	0.515550459569324	0.506887548060625	0.511417814294592	0.509403835118207	0.502208182927907	0.499793858946087	0.495596198287664	0.515364884545106	0.520265842233643	0.501536025727184	0.501133352121766	0.517893351500334	0.51994064698808	0.506691330364388	0.530567865317815	0.515972692605434	0.532698795153862	0.509661670645296	0.532042547253159	0.542858151029023	0.509899984436462	0.533673601652695	0.527274969409745	0.530877602038739	0.511909988559772	0.513610154089686	0.514639500846791	0.537769459147989	0.512212896801499	0.524501795259551	0.523833985586135	0.464588959791346	0.531150775348572	0.534524738817806	0.523190836243547	0.536337483653263	0.513490016563256	0.517256264347582	0.516387754646344	0.522319684616497	0.513659940614729	0.539503788191946	0.523514116269362	0.506045473723206	0.513139243647521	0.514125314586131	0.533920956733445	0.539939970978267	0.52750046460522	0.513327997690549	0.514227002817578	0.488092591282164	0.503136071333335	0.542078342934626	0.515039316677565	0.528154532723683	0.524122197392779	0.521863879756249	0.525835499961151	0.521216824436352	0.517558745789378	0.508258686220079	0.520585348496203	0.518232846725592	0.518458192710392	0.518984157223062	0.507228309320324	0.512773613495972	0.508374034403263	0.523181098351136	0.469935381519076	0.503248059113189	0.521449916819012	0.520271560569871	0.513388007964213	0.515798179559337	0.519399562778547	0.5140686501685	0.497158285770334	0.498446109674428	0.50680004476424	0.514329316252874	0.529592916479366	0.530991643588306	0.527624006008585	0.525428997020118	0.49108904268124	0.527588350083176	0.52656325592364	0.509753333603702	0.509353448622726	0.513054392783087	0.510276727250683	0.51022119220401	0.521002290649549	0.521182637051264	0.530460609477917	0.510212654727388	0.515840076138829	0.531135563508565	0.51211597968554
KEGG_ETHER_LIPID_METABOLISM	0.309559081828531	0.424323582612282	0.380727537284037	0.372795078064564	0.338113230399685	0.419087707983764	0.389922378524514	0.397330758055287	0.411896121675242	0.391256556598194	0.407996120502536	0.425881699473	0.384992380046786	0.403056181577741	0.399559142533162	0.418903913843101	0.389707132618426	0.420428203435951	0.41004348471248	0.403554850244713	0.407818185258014	0.398013526783391	0.443824898351993	0.406400648459969	0.430784034464262	0.402507610628146	0.398114966966541	0.423504432716686	0.405925667541297	0.398915964545619	0.402509734326398	0.407767228623399	0.438507585956283	0.39864950533805	0.40571587497728	0.355491187122507	0.414449174402033	0.42536172771051	0.41874058463507	0.434611335674756	0.361791474356025	0.359142354839526	0.409236025870177	0.429627347105122	0.396116669625743	0.403326175968439	0.394435236064604	0.408884763747121	0.392922422035485	0.407799108537858	0.442531808213988	0.399166259379699	0.433396004737426	0.427081910086868	0.427141183338093	0.388310929837452	0.384242267287549	0.386200661788807	0.38816261422077	0.404482323714537	0.36495565822067	0.44025580947815	0.423006348789477	0.428916915477535	0.425259704012535	0.444011630080091	0.387078302795297	0.396536454546415	0.435552149787713	0.429560625543513	0.434967035167852	0.445173875085157	0.43136383966075	0.416582440527593	0.421061864786735	0.445474496920196	0.381736812492818	0.394585354949959	0.391883710712332	0.433860533344548	0.401220245851543	0.403794998437028	0.431507929292828	0.321314209011494	0.432537929538052	0.407606450637209	0.404377714636312	0.407256632343561	0.406382235182333	0.412182596160993	0.403285724306797	0.447970940975158	0.41790311754186	0.411835373285614	0.399849842031927	0.385980947752465	0.392165391994333	0.405955585163614	0.403816688307715	0.411221255498856	0.421822252931207	0.392374214170555	0.39988023390068	0.324204323156809	0.407866601383521	0.38624690047806	0.412262093118059	0.428403099309834	0.418250244235019	0.41458621555609	0.424887430478501	0.4283623142859	0.408478619828788	0.409979435170526	0.410117766521546	0.411985619879944	0.419925753645838	0.404889323824288	0.404091099413059	0.408329249939577	0.407254870189354	0.409430624157462	0.337553635745943	0.389822951884299	0.406081593320022	0.408756726199976	0.414309042645773	0.423379675110976	0.418810457309142	0.412763662481016	0.389352391460941	0.398234023761485	0.394598623938251	0.432941541890911	0.428347243475936	0.425078425375152	0.405089121867986	0.402166899277473	0.345769538496077	0.393084160653488	0.401586216180914	0.419206759017028	0.406012952490517	0.409885034708708	0.421002513126187	0.41522489702318	0.408257022361196	0.409841935675897	0.441696242204734	0.403970791026087	0.42993721290398	0.429964438454769	0.414115929002828
KEGG_ARACHIDONIC_ACID_METABOLISM	0.307080228011636	0.328502015956123	0.289745515487178	0.286987128394738	0.270720518119206	0.346099531663157	0.315714993837898	0.360713980333072	0.333301709589962	0.294281279989536	0.332627678779065	0.307031345005339	0.311728187100947	0.280805339708282	0.288130791751424	0.308721070546025	0.32885449277493	0.344408204134644	0.31307408174435	0.327045968389388	0.296847555378411	0.296886816990872	0.298883294651913	0.288090878128109	0.319152754545483	0.305911916498957	0.290763305673572	0.322007897083578	0.337426198512748	0.346396928325145	0.33966989079944	0.328016363042048	0.30426996067913	0.343975334552573	0.334491193869327	0.353083354034759	0.305988521703526	0.357570098711707	0.294242212867351	0.329852682828075	0.274206771500428	0.326771758338796	0.32505165064187	0.307359168901872	0.295845508794176	0.335372694289613	0.291072783888314	0.313611769607557	0.30284073151791	0.320203019481454	0.335834333731286	0.302614671912271	0.329032127434266	0.338023272397905	0.310087628507646	0.300951169303492	0.306194598964821	0.32300968287125	0.299069971229287	0.322264010482718	0.313257872362038	0.33161860915802	0.301739022077077	0.31820799927193	0.313026928223125	0.339554921471443	0.332562855377872	0.287289278363355	0.321139694638416	0.318008893256977	0.347978288358423	0.378409351640034	0.312584678945961	0.300791072035096	0.324208348924241	0.343022415440571	0.311570797814568	0.314739534042862	0.314703222891551	0.325684289348028	0.29601627148749	0.293136300841059	0.338522204076478	0.311995248541369	0.331677935313313	0.345189707143647	0.310053123394275	0.353011683318092	0.32118540553809	0.29923231278753	0.331600270268827	0.362841088446265	0.30486029974747	0.316455408164236	0.340274315413989	0.281980324214838	0.300531866246322	0.313974950695455	0.299452372878292	0.342254505425547	0.417122389326947	0.303308561558111	0.35737299156027	0.299017649392537	0.299736547745112	0.354782355810061	0.35237956505861	0.335021988408038	0.323456928026935	0.318485256835195	0.306265136241123	0.337762410120119	0.338401006240288	0.291907586871425	0.331335827431669	0.305975390122214	0.30172618798521	0.317551108811612	0.29360680522921	0.296794381118295	0.295127466708625	0.309684529087408	0.285028560063169	0.326593401852829	0.315905427970144	0.310476040930916	0.32559014446762	0.330186706839206	0.306935156223429	0.309657456577485	0.264068222483285	0.281505388979676	0.270662053274242	0.295414039879201	0.42881935794814	0.37911675459666	0.313266719445382	0.299773038652792	0.294581268845153	0.337031368279101	0.293235396156606	0.317132606659785	0.309237998336568	0.297925946216807	0.314977659035486	0.323299365753687	0.305270560349401	0.340707940877563	0.377910191048602	0.296626598926015	0.314321801401159	0.301189881745983	0.305074537336046
