,logFC,AveExpr,t,P.Value,adj.P.Val,B
IL12RB1,-0.0432905497281508,7.28621306584795,-1.26550399031244,0.207594235102761,0.690680428385398,-5.02818652272238
ARNT,-0.036119657109861,8.45576698893958,-1.2654738618558,0.207605000072132,0.690680428385398,-5.0282206970916
SH3BGRL,-0.106745170468582,11.7176908551561,-1.2651266225531,0.207729099015312,0.690680428385398,-5.02861450932226
PRDM8,0.044547267000639,6.36460470839371,1.26506409808438,0.207751450241824,0.690680428385398,-5.02868540856427
ADCK4,0.0336380795177824,6.60766781664714,1.26506396524466,0.207751497731199,0.690680428385398,-5.02868555919342
KBTBD2,0.0724637327482167,8.40995309053761,1.2642825781731,0.208030976328066,0.691402562450418,-5.02957131935958
TOR1AIP1,0.0539463535594162,8.01477933801947,1.26379605099888,0.208205131431211,0.691754788640315,-5.03012256373503
TIPRL,-0.100173043034745,7.33608654994466,-1.26363849973808,0.208261550650628,0.691754788640315,-5.03030102780071
PPY2,0.0726432352853621,5.34169118154789,1.26339394027533,0.208349149736948,0.691838803432736,-5.03057800615103
STRAP,0.0640212882294229,9.66478820287604,1.26276018015997,0.20857628263143,0.692280106790032,-5.0312955338588
CCT8L2,0.0624265345321406,6.63676226895341,1.2625344622842,0.208657221266563,0.692280106790032,-5.03155100112503
CDK2AP1,-0.0872006769384939,10.3037031132098,-1.26250138325029,0.208669084782622,0.692280106790032,-5.03158843619191
KDM4D,0.03195485294978,5.4719366268417,1.26217498193125,0.20878617232281,0.69239569194435,-5.03195776846219
MS4A2,0.0926780991721081,5.61270269290479,1.26198207549802,0.208855394823076,0.69239569194435,-5.03217600362456
PHB2,0.0478114971943189,10.4995408973712,1.26175863550498,0.208935594965623,0.69239569194435,-5.03242874066207
AFF1,-0.0400088092107218,8.41274757344698,-1.26165887976682,0.208971407935322,0.69239569194435,-5.03254156206478
CAMP,-0.157675203705599,9.2089630133987,-1.26153551644152,0.209015702395304,0.69239569194435,-5.03268107103566
HINT1,0.0930930782497335,9.38392809096478,1.26101105180191,0.209204091741522,0.692686143698973,-5.03327402811757
GPR65,-0.191406618666907,9.96280940902247,-1.26094411287122,0.209228145349996,0.692686143698973,-5.03334969159002
WNT8B,0.0402465099047955,6.22681491261988,1.26044886540072,0.209406168743055,0.693068881586552,-5.03390936556126
HNF1B,0.0309021548272099,6.39373510677529,1.25950615388196,0.209745345189088,0.69381737196664,-5.03497411997636
PPP1R2,0.099356286851628,7.34405516395919,1.25947298226092,0.209757287256125,0.69381737196664,-5.03501157179171
COL4A5,0.0564073806503256,6.084501703149,1.25915045048455,0.2098734273654,0.693889730298511,-5.03537567015458
FBXL4,-0.0537941270879507,6.70687433798465,-1.25886449273461,0.20997643688084,0.693889730298511,-5.03569840473057
KLHL20,-0.0361889721584845,7.113201081681,-1.25873616102771,0.210022677354319,0.693889730298511,-5.03584321779045
SHBG,-0.041711475074691,6.96620078227755,-1.2586938331386,0.210037930569084,0.693889730298511,-5.03589097858983
TFDP1,-0.0895757196363203,8.60554691993747,-1.25848522784908,0.210113115086768,0.693889730298511,-5.0361263360489
RBFA,-0.0359698202107088,7.09097210750159,-1.25837152585349,0.21015410329556,0.693889730298511,-5.03625460347094
TBX4,0.0389537790118242,6.50047326215911,1.25705864235875,0.210627805417509,0.695247072341265,-5.03773484887923
CELF3,0.041927060269324,7.3714074171376,1.25655126706094,0.210811080552307,0.695497028302751,-5.03830649790675
ARID1A,-0.0428595192621373,9.18676749064727,-1.25639251536458,0.210868449078968,0.695497028302751,-5.03848531374308
INTS7,-0.0704617267112013,6.45348531053143,-1.25616309412371,0.210951375792647,0.695497028302751,-5.03874369180081
DHX38,-0.0556397524004417,7.67808754557918,-1.25594965438826,0.211028547206698,0.695497028302751,-5.03898402979111
KDELC1,-0.0380281718291142,4.96073352934869,-1.25582829071455,0.211072436730793,0.695497028302751,-5.03912067023589
SERINC3,-0.0448508717019074,10.6337103697275,-1.25580920490384,0.21107933946148,0.695497028302751,-5.03914215731682
DHX29,-0.0843387377890554,7.4053239984148,-1.25503719899798,0.211358687640641,0.696142878202978,-5.04001102502471
GOLGA8A,0.172268909632886,5.02831535592586,1.254598634451,0.211517501156256,0.696142878202978,-5.04050438255694
OLFM4,-0.309420272681374,7.07424359366633,-1.25427123319534,0.211636116860137,0.696142878202978,-5.04087257845954
RAD51C,-0.080912834221774,6.66039206949234,-1.25424996855311,0.211643822603647,0.696142878202978,-5.04089648945569
NDUFA13,0.0676087449987826,9.12038865018306,1.25424527816126,0.211645522305074,0.696142878202978,-5.04090176350663
ZNF408,0.037603700338285,7.52824421340571,1.2542287576459,0.211651509079003,0.696142878202978,-5.04092033963463
GATA1,0.0551241953335149,7.47382238176092,1.2539146533652,0.211765359026515,0.696311088726805,-5.04127348172407
GOLGA3,0.0411000793943703,7.70097957499371,1.25323706284196,0.212011110041992,0.696551751479403,-5.04203499066013
ALCAM,-0.0902262311010773,7.347264151177,-1.2532038326452,0.21202316744186,0.696551751479403,-5.04207232600539
MUT,-0.0843542541348601,6.91390273678596,-1.25313073571016,0.212049692036,0.696551751479403,-5.04215444968686
ALS2CL,-0.0563038576020105,8.00283029897559,-1.25302112818801,0.212089469718287,0.696551751479403,-5.04227758387264
TAF6,0.0324983304032465,8.11784984097332,1.25281611227133,0.212163886688831,0.696590123534234,-5.04250787252766
SLC11A1,0.105120004217866,9.76020517632408,1.25219192015747,0.212390574113902,0.697128269276017,-5.04320878321514
KCNIP2,0.0551627930498162,6.20151021025234,1.25154836092277,0.212624479993311,0.697689783051339,-5.04393108375742
GANAB,-0.0538775708143966,9.55588480266569,-1.25131772458426,0.212708352009044,0.697758800800124,-5.04418985072324
EI24,0.110462058555663,7.44368730338728,1.25077921721211,0.212904276724133,0.698195241802944,-5.04479385806037
ACO2,0.0442323235434046,8.99912614102744,1.25055836429183,0.212984667501197,0.698196405682102,-5.04504150033772
TRAF3,0.045454524005363,7.86924910812663,1.25021445460732,0.213109895169378,0.698196405682102,-5.04542704095753
CADM1,0.0276810041113631,5.75538386875894,1.25018785164327,0.213119584329769,0.698196405682102,-5.04545685994076
SLC37A4,0.0302470075266106,7.5180605492641,1.25008748172864,0.213156143305325,0.698196405682102,-5.0455693579375
SERPINC1,-0.0372260741978057,5.99154961642089,-1.24930056238814,0.21344293108773,0.698737376070574,-5.04645105764634
B3GNT1,0.0431330428082637,6.66925861627098,1.24928898540344,0.213447152344325,0.698737376070574,-5.04646402496611
GUCA1A,-0.0328401269145671,5.87501741829233,-1.24854314353185,0.21371923306232,0.699392514291676,-5.0472991908492
GNA12,-0.0342232850787996,7.48906045153112,-1.24811585874001,0.213875218972983,0.699392514291676,-5.04777742863041
SLC3A2,0.0499737776170068,9.06971683493862,1.24808445859322,0.213886685278108,0.699392514291676,-5.04781256687662
C8orf17,-0.039911644206617,6.22897455790075,-1.24723149466326,0.214198331075044,0.699392514291676,-5.04876674301997
FBXL2,0.0297714125121775,5.97630203415765,1.24712828869957,0.21423606165433,0.699392514291676,-5.04888215207449
ZNF493,-0.0561922822416179,5.78351866824855,-1.24705617315098,0.214262428908253,0.699392514291676,-5.048962789034
SLFN12,-0.0851399356225224,6.70217005002099,-1.24696542377493,0.214295612514675,0.699392514291676,-5.04906425517461
SPATA5L1,0.0461806646856404,6.20426269204858,1.24681080052837,0.214352160993639,0.699392514291676,-5.04923712153486
MEP1B,-0.0332488921181504,5.3809332385086,-1.24657572072302,0.214438154685702,0.699392514291676,-5.04949989689289
KCNJ13,-0.0360493895632512,5.09043806135489,-1.24647587417905,0.214474686786877,0.699392514291676,-5.04961149203444
NID1,-0.106164434945661,7.95305215065671,-1.24623233292458,0.214563813269245,0.699392514291676,-5.04988365327478
FAM120C,-0.0290735890098226,6.38865389570305,-1.2460834163731,0.214618324128617,0.699392514291676,-5.05005004427097
RIPK1,-0.0558904151880082,7.6343926883238,-1.24598752396283,0.214653430852256,0.699392514291676,-5.05015717877381
CCNB2,0.0631997694502653,5.43646230883748,1.24520435335931,0.214940310287959,0.699392514291676,-5.05103186367449
PODNL1,-0.0440811354018056,7.02003741218062,-1.24515959448264,0.214956714120293,0.699392514291676,-5.05108183642184
NDUFB5,0.150556905171619,9.60361841484166,1.24504143162052,0.215000024405202,0.699392514291676,-5.05121375539362
MPP1,-0.0755375010892489,10.2411081644253,-1.24447021473764,0.215209482323405,0.699392514291676,-5.05185129867095
NARS,0.0754873675162351,10.6516507100902,1.24445556739365,0.215214855268551,0.699392514291676,-5.05186764301638
C1orf159,0.0493277695591852,7.12254710732763,1.24442490822073,0.215226101995738,0.699392514291676,-5.05190185366848
TTK,0.0413484331766405,4.78880681053286,1.24440174768356,0.215234598276314,0.699392514291676,-5.05192769651562
REV3L,-0.068866959951122,7.4604023610212,-1.24416730644119,0.215320615138153,0.699392514291676,-5.05218926280581
MBP,-0.0431562935707568,7.37655078982079,-1.24408019849497,0.215352581552437,0.699392514291676,-5.05228643693061
SPR,-0.0394719044425766,7.19974833535093,-1.24404833105395,0.215364276960212,0.699392514291676,-5.05232198530463
OR7C1,0.0426787119955829,5.6295038219898,1.24399985601001,0.215382068273899,0.699392514291676,-5.05237605787862
DNAJA3,0.0318605354312966,8.00432047192973,1.24392755231384,0.215408607167679,0.699392514291676,-5.05245670682689
PSMC3IP,-0.040884237056555,6.24806570679852,-1.24390874213255,0.215415511788345,0.699392514291676,-5.05247768731712
PPY,0.053832672109003,5.85082394528662,1.24378468537036,0.215461053121379,0.699392514291676,-5.05261604991124
LY6G5C,-0.0405746246996515,6.61131780504535,-1.24376419818591,0.215468574656314,0.699392514291676,-5.05263889831403
TEX2,-0.0425998609131533,8.09913792711347,-1.24356718684083,0.215540913901065,0.699392514291676,-5.05285859710074
TAPT1,0.0494079678408745,6.71611559022987,1.24351357006852,0.215560604133553,0.699392514291676,-5.0529183823824
KISS1,-0.0331512348051177,6.46872207512967,-1.24340675239694,0.215599835772731,0.699392514291676,-5.05303748171138
INSR,-0.0529201931778331,7.21798808029319,-1.24291435110722,0.215780750425911,0.699653295995396,-5.05358636879805
PRX,0.0378561260349128,6.87285446382986,1.24264283750582,0.21588055526933,0.699653295995396,-5.05388893810532
BRCA1,-0.0358044002465858,5.89067704874618,-1.24253309616421,0.215920904272809,0.699653295995396,-5.05401121330327
AURKA,-0.0467935414405307,6.09429310372085,-1.24227464962837,0.216015949925362,0.699653295995396,-5.05429913598398
ATP6V1E1,0.0607593881799779,9.63924129811397,1.24203519603483,0.216104037924506,0.699653295995396,-5.05456584726263
SLC22A4,0.0693620519004661,7.17570824096038,1.24170465456607,0.216225677398322,0.699653295995396,-5.05493393257296
ERF,0.0547936616600513,7.32940107059439,1.24161746036565,0.216257773214835,0.699653295995396,-5.05503101456306
CARHSP1,-0.0471772856784813,9.36509692554595,-1.24147452224054,0.216310395625737,0.699653295995396,-5.05519014739003
IKZF5,-0.113554523647068,7.1258573233142,-1.24139920957195,0.216338125591285,0.699653295995396,-5.05527398567552
OR2H2,0.0658537254847413,5.80809350319485,1.24133202818774,0.216362863815415,0.699653295995396,-5.05534876799229
ZMIZ1,-0.0604621911968692,9.52983886041026,-1.24091935721636,0.216514866893435,0.699653295995396,-5.05580804188987
CDC16,0.0474911130962301,8.3265016426729,1.24085273799627,0.216539412666657,0.699653295995396,-5.0558821704121
KIF25,-0.0307207169039456,6.59363613450816,-1.24077216561798,0.216569102166388,0.699653295995396,-5.05597181968712
CEP192,0.0752934347162038,7.39554531955617,1.24066446637889,0.216608792055195,0.699653295995396,-5.05609164291059
ADCY2,0.0281733074814507,6.43132362989774,1.24045505326317,0.216685981205732,0.699653295995396,-5.05632460107855
HDAC7,0.0686000470316408,8.16768051175628,1.24026400247496,0.216756419481199,0.699653295995396,-5.05653709881813
ALDH3B1,-0.0593329120340744,9.43036879996522,-1.24026247750593,0.216756981787037,0.699653295995396,-5.0565387948481
ADAMTS6,-0.0498736287128017,5.66370420832807,-1.24008383162281,0.216822861687673,0.699653295995396,-5.05673746592539
FAM160B2,0.0615341473790672,7.27596775753774,1.23993597161612,0.216877399569178,0.699653295995396,-5.05690187902676
SPTA1,0.0232506078593824,5.46050041471588,1.23917151185875,0.217159528057621,0.700358168432856,-5.05775161498381
PI4KA,0.0649758059377064,8.60323743247928,1.2389708683359,0.217233620904784,0.700358168432856,-5.05797455553504
NMT1,-0.0555854433955147,8.21369663507559,-1.23883145804593,0.217285112594668,0.700358168432856,-5.05812943735642
GDPD5,0.0619728612358585,8.3044419852262,1.23822654104935,0.217508643528159,0.700704622617263,-5.05880128955658
MXD3,-0.0676971470038472,7.96100958397898,-1.23819904720213,0.217518807111105,0.700704622617263,-5.05883181802209
TNNT2,-0.0406441288246429,5.97440112960017,-1.23800340182932,0.217591140812836,0.700734346747602,-5.05904903849375
DDX56,0.0439823459061159,8.50184069646594,1.23735026700306,0.217832743262575,0.700950210632992,-5.05977395558102
SLC2A4RG,0.0613883077618809,7.31456855099532,1.23728012886956,0.217858699777897,0.700950210632992,-5.05985177993482
GABRP,0.0275857128593495,5.71388556324249,1.23724667254298,0.217871081988221,0.700950210632992,-5.05988890111582
ATP5E,-0.0772444422253287,10.3643722760424,-1.23713970475318,0.217910674270991,0.700950210632992,-5.06000757972224
CHORDC1,-0.167335346398184,6.75617527272567,-1.23629880492372,0.218222100743088,0.701748684231466,-5.06094019144247
KTN1,-0.0915201711373186,7.88150842369974,-1.23581477214641,0.218401508220659,0.701776167129337,-5.06147673340134
CAB39L,-0.0626646737946226,6.44432089323369,-1.23573998103262,0.218429239201779,0.701776167129337,-5.06155961971958
ATXN7,-0.0661393225724236,9.06472999724801,-1.23563473534316,0.218468266429212,0.701776167129337,-5.0616762486277
ADPRH,-0.092351058941313,7.69381212602681,-1.23548903946079,0.218522301753658,0.701776167129337,-5.06183768672067
LILRB4,-0.1043886904434,7.88589367814651,-1.23527911754085,0.218600174117645,0.701776167129337,-5.06207025761948
HOXB6,-0.0359689428460257,5.41485847121971,-1.23525304086683,0.218609848892325,0.701776167129337,-5.06209914506817
SEMA3B,0.0466530483838055,6.74198913613618,1.23481300117651,0.218773156008481,0.70202170353307,-5.06258652613574
DARS,-0.0704212634654606,7.94301630590427,-1.23470626649528,0.218812780613109,0.70202170353307,-5.06270471819017
B3GAT1,0.0501724761794824,7.12696751064619,1.23442059440937,0.21891886025462,0.702159163566524,-5.06302100639608
COL4A2,0.0438044898748968,6.68173956845175,1.23411628649176,0.219031901023658,0.70216826203422,-5.06335784890112
CSN3,0.0425439401257437,5.63850384708813,1.23407250431662,0.219048168199436,0.70216826203422,-5.06340630528936
ARG2,-0.0661488245465636,6.40786377132404,-1.23339321351677,0.219300669520875,0.702774786251022,-5.06415790208595
KRT36,0.0321201335128745,5.50579943989935,1.23239726224462,0.219671259071193,0.703409069367664,-5.0652591336305
CRIPT,-0.0966778173954754,6.87064900270357,-1.23214413952839,0.219765517326572,0.703409069367664,-5.06553887476625
HLF,0.0423661300010583,5.67992324441109,1.2321068156641,0.219779418527872,0.703409069367664,-5.06558011885602
RIN3,0.0592955226845415,9.2068684595233,1.23197784241199,0.219827459272009,0.703409069367664,-5.06572262910242
PRICKLE3,-0.0545016533413643,7.01194186053466,-1.23172116656433,0.219923090097527,0.703409069367664,-5.06600620213184
UVRAG,0.0555769524168088,8.84626282786317,1.23167453934961,0.219940465434283,0.703409069367664,-5.06605770922798
CNIH3,0.03703508341607,5.38939480158197,1.23166890345495,0.219942565682167,0.703409069367664,-5.06606393483124
TMEM231,-0.0286303567661346,5.91690124618183,-1.231383631378,0.220048892911186,0.703409069367664,-5.06637901977033
DLGAP5,-0.0452380230976601,4.84678119248588,-1.2313304373822,0.220068723611605,0.703409069367664,-5.06643776499741
KLF9,0.0438454698516351,7.11017198495051,1.23101089593376,0.220187875784513,0.703542584293137,-5.06679060095671
CHL1,-0.02489229007708,4.74073314925321,-1.23085692456276,0.220245306060687,0.703542584293137,-5.06696058332557
FAM134A,-0.039281965193382,8.2916295166354,-1.23070877986125,0.220300573269744,0.703542584293137,-5.06712411348588
C3orf52,-0.0454397543024792,5.70443234315989,-1.23036413883941,0.220429184720131,0.703560882856222,-5.06750447241245
ATP8B2,-0.104094549230069,6.92269840608166,-1.23035384980548,0.220433025167219,0.703560882856222,-5.06751582617853
TRIM28,-0.0537601968390664,9.18673570775318,-1.22968713441474,0.220681984222082,0.704153089885632,-5.06825133666664
ITGB7,-0.0810991428311993,8.14873538565323,-1.22888060888111,0.220983421984468,0.704802649564166,-5.06914056213017
KLF8,0.0437872999830731,5.77710438402113,1.22872799261249,0.221040495615513,0.704802649564166,-5.06930876319741
WDR73,0.0458861337588994,7.86490531631403,1.22848074892236,0.221132979535179,0.704802649564166,-5.06958121141408
FASTKD1,0.0777979707680956,7.25005556481702,1.22818827006364,0.221242420269105,0.704802649564166,-5.06990343687847
OLR1,-0.179799276419762,6.25310634940455,-1.2277607348791,0.221402467356582,0.704802649564166,-5.07037431947767
PNMAL1,-0.0339148715070499,5.75102175496189,-1.22764014947797,0.221447623444556,0.704802649564166,-5.07050710191482
BNIP3,-0.119968719059543,6.2551833320031,-1.22759523816875,0.221464443261645,0.704802649564166,-5.07055655267448
ZNF329,-0.035713589066094,5.89950656679135,-1.22754884121533,0.22148182044079,0.704802649564166,-5.07060763738161
BNC1,0.0298545758186872,5.78454969687999,1.22744785808676,0.221519645341193,0.704802649564166,-5.07071881688956
NR0B2,-0.0495485777931268,6.56162905731151,-1.22744614990091,0.221520285210639,0.704802649564166,-5.07072069747585
SLC37A1,-0.048884246832321,7.5552029784733,-1.2270803922071,0.221657325208817,0.704900140470045,-5.07112331065079
INE1,0.0508351013548616,7.01692511177861,1.22701255945984,0.221682747134517,0.704900140470045,-5.07119796563747
OGFOD2,0.0593310418170931,7.59220774749394,1.22671992338962,0.221792443597413,0.704900140470045,-5.07151998710828
NRTN,0.0494100497912795,6.34713419202873,1.22659512385577,0.22183923742503,0.704900140470045,-5.07165729566869
TIMP4,0.034713340457289,5.90278650940221,1.22651753019387,0.221868334919201,0.704900140470045,-5.07174265987931
ISOC1,-0.0467310429301966,7.35349547002822,-1.22603635380651,0.222048836902535,0.705271820642376,-5.07227190522775
FUS,0.0588739443772859,9.16355927103329,1.22500003748936,0.222437947152602,0.706160860520287,-5.07341105800275
CNN3,0.0365632272506291,4.78184458844882,1.22495216511808,0.222455933906697,0.706160860520287,-5.07346365809363
MRPL11,0.0413048173276964,7.83019637388434,1.22475000243745,0.222531902684231,0.706200127866735,-5.07368576351219
KDM3B,0.0341005491170243,9.36305288127266,1.2245330460131,0.222613451521444,0.706257075912606,-5.0739240821139
ZDHHC6,0.0714044430539431,8.11936496374924,1.22407209082324,0.222786785474947,0.706432398795491,-5.07443028714359
RANBP2,-0.0580760847160811,8.07488987344055,-1.22404514735938,0.222796920098985,0.706432398795491,-5.07445986975156
SHMT1,-0.0539534471165997,6.28813855157464,-1.22385452475319,0.222868631178435,0.706432398795491,-5.07466914585992
CD244,0.0685306256856784,9.01164496567161,1.22335133444146,0.223058008476359,0.706432398795491,-5.07522142292251
KLK13,0.0368276433136669,6.47964937971463,1.22330647189441,0.223074898284197,0.706432398795491,-5.07527065106435
SLC12A9,0.0637430466387006,8.64879345119218,1.22302758622679,0.223179913613929,0.706432398795491,-5.07557663558255
ABCA7,-0.0865527873368599,7.49466323162692,-1.22282140011806,0.223257576642676,0.706432398795491,-5.07580281253747
ANO1,0.0280586801789795,5.52730787954707,1.22279784780349,0.223266449210448,0.706432398795491,-5.07582864599929
GRM4,0.0612547856636638,7.45397345227026,1.22267808235887,0.223311570883757,0.706432398795491,-5.07596000372818
TRAF3IP3,0.0684423925784614,9.63541392126519,1.22242266605408,0.223407821069519,0.706432398795491,-5.07624010010253
TMPRSS15,0.0230194375768518,5.05655932140677,1.22221992048434,0.223484244330494,0.706432398795491,-5.07646239555138
HBS1L,-0.0607959868333916,7.02059484124774,-1.22206783606405,0.223541583684271,0.706432398795491,-5.07662912112158
GLG1,-0.0388360690295517,9.50075939793473,-1.22203146952809,0.223555296285738,0.706432398795491,-5.07666898565081
LY96,-0.206512334831633,9.22680251676718,-1.22202061720223,0.223559388451671,0.706432398795491,-5.07668088160592
SEC62,-0.0883708716414002,8.48823888745059,-1.22147197128685,0.223766340888841,0.706873649840766,-5.07728215405159
ING4,0.0532186023652841,8.62597665058411,1.22131296027563,0.223826346617447,0.706873649840766,-5.07745636811208
CKS2,-0.129395680300129,6.73459723542822,-1.22078548973167,0.224025480517577,0.707050979656386,-5.07803411114463
IRF7,0.0910448012340712,9.26303137047303,1.22075565139942,0.224036749087881,0.707050979656386,-5.0780667860254
SGK2,-0.0364325069071514,6.49324772001338,-1.22065828483639,0.22407352282158,0.707050979656386,-5.07817340319619
SFXN1,0.0736539263969833,6.90183095747886,1.22032359870732,0.224199961444571,0.707248969284237,-5.07853982370897
ATP5J,-0.0353461621764684,8.88241404075857,-1.21994477517558,0.224343136536784,0.70749962740825,-5.0789544479725
KDM4C,0.0656845195790652,7.23829459171863,1.21943088731007,0.224537464199305,0.707845587479745,-5.07951669938493
THAP11,-0.0429599241761149,8.33390620663657,-1.21927277715579,0.224597278278902,0.707845587479745,-5.07968964310929
GTPBP1,-0.0435566196144483,7.78703246655484,-1.21894092675683,0.224722856787415,0.707845587479745,-5.08005255563186
NEDD9,-0.0456857238657342,8.08287513659852,-1.21887844145716,0.224746508080507,0.707845587479745,-5.08012087890966
CHRM2,0.0954124254714728,5.60907087742101,1.21855416972811,0.224869276923435,0.707845587479745,-5.08047539215062
GAN,0.0397753103847185,5.89552200043178,1.21848869182682,0.224894072638689,0.707845587479745,-5.08054696530005
MYO1A,-0.0295436840193197,6.41633888556775,-1.21847550562136,0.224899066339026,0.707845587479745,-5.0805613785358
WDR6,-0.058808300004312,8.32921798662956,-1.21781756575413,0.225148333945631,0.708204450931941,-5.08128034848395
CBLB,-0.0726928068738246,7.04256835869827,-1.21759354642069,0.225233251536978,0.708204450931941,-5.08152506094042
PDE4A,0.0440280389638641,7.34111909260672,1.21744184688868,0.225290768432975,0.708204450931941,-5.081690748237
KIAA1279,-0.058809548223687,6.64879152921895,-1.21724002146478,0.225367306985149,0.708204450931941,-5.08191115205062
DIP2C,0.0373183316490513,6.56002269247121,1.21722582485192,0.225372691493234,0.708204450931941,-5.08192665414014
FUT1,0.0363610012219855,6.34853716403444,1.21700597352455,0.225456088805811,0.708204450931941,-5.08216669971812
MTG1,0.0612129643455539,7.61717315117617,1.21676698445124,0.225546770973419,0.708204450931941,-5.08242759276345
PPARG,-0.0520341212550113,5.75444199545142,-1.21653469386968,0.225634936658384,0.708204450931941,-5.08268112530357
CDKN2C,0.032396858345245,6.23954209642789,1.21646273947959,0.225662251922712,0.708204450931941,-5.08275964999358
BRS3,0.0444148926655403,5.92472557524613,1.21628215389078,0.225730816168543,0.708204450931941,-5.08295670518591
CDK6,0.0537609713845617,6.92604904186537,1.21627327924349,0.225734186057591,0.708204450931941,-5.0829663884723
PDIA2,0.0360928347323126,6.28242621846093,1.21601914548912,0.225830701343146,0.708204450931941,-5.08324364900132
VEZF1,-0.076329269834762,9.10008276739,-1.21587264373827,0.225886353503768,0.708204450931941,-5.08340345698077
SCGB1A1,0.0505088659931658,6.55908289192202,1.21570944910183,0.225948358489566,0.708204450931941,-5.08358145180299
RNF167,-0.0482562996187337,9.17643392480907,-1.2156530920359,0.225969773923979,0.708204450931941,-5.08364291447891
YIPF5,0.127584545231281,8.1833346822061,1.21545534980216,0.226044926663896,0.708240086251664,-5.08385854889688
COPE,0.0463684395976713,9.03902221457649,1.21526261935224,0.226118191985739,0.708269789509067,-5.08406868499946
LSM7,0.0548912758547928,8.64770714042803,1.21474893332164,0.226313550219157,0.708681799671044,-5.08462860307427
BSDC1,0.0365514422124606,7.84696520083583,1.21436522827386,0.226459555133441,0.708844436678206,-5.08504669056008
RAB9BP1,0.0358198145699831,4.03548365809326,1.21427693596035,0.226493161143216,0.708844436678206,-5.08514287612761
NR2F1,-0.0354008457076125,6.16504955263677,-1.21407044967764,0.226571768419274,0.708890649909163,-5.08536779536403
ZNF160,-0.0606372918087672,8.53102033014555,-1.21327552964268,0.226874570014844,0.709638091674601,-5.08623332795503
JUP,-0.114350680271739,8.5563880385263,-1.21299244117521,0.226982474642583,0.709775668383903,-5.08654142905339
NPM1,0.108454520653487,7.59301414281768,1.21272856030966,0.227083091194333,0.709890384184086,-5.08682856203647
KIF16B,-0.0484550853323675,5.95216691368074,-1.21166896106374,0.227487434817696,0.710910086704024,-5.08798091286269
ICMT,-0.0691107265250732,7.38816322369493,-1.21139036960856,0.227593831437898,0.710910086704024,-5.08828372693254
P4HTM,0.0597358501272209,7.608546323906,1.21137069395545,0.227601347103098,0.710910086704024,-5.08830511074114
APRT,0.0711592339897678,8.93446816645492,1.21071126062765,0.227853339387395,0.711433262594255,-5.08902159649568
TPSD1,0.0832508611299669,7.62034581604289,1.2105766352087,0.22790480907997,0.711433262594255,-5.08916782238634
NCOA4,-0.062474473171525,11.9070916440909,-1.21042954348862,0.227961054422763,0.711433262594255,-5.08932757057585
SLC28A3,0.0495581760182651,6.21992430063331,1.21012268601122,0.228078423586375,0.711556946072736,-5.08966077032875
MYOM1,0.0442108868022357,6.2287485991451,1.20999088810984,0.228128847984415,0.711556946072736,-5.08980385706234
MCAT,0.0323389605377029,6.6340772358807,1.20960435827028,0.228276776204482,0.711586042132856,-5.09022340616398
CSRNP3,0.0313963527146903,5.73117728594594,1.20935601393013,0.228371856065565,0.711586042132856,-5.09049289601703
CSH1,0.0982924576060569,6.66276787024473,1.20932705619972,0.228382944529826,0.711586042132856,-5.09052431585267
GIP,-0.0434558309394006,5.80352014425182,-1.20926255178501,0.228407645885554,0.711586042132856,-5.09059430204908
GMIP,0.0866282698730636,9.6457047951144,1.20903601815596,0.228494410017893,0.711586042132856,-5.09084005822935
LBP,0.0829262094405516,6.99307491176906,1.20879078442159,0.22858836314675,0.711586042132856,-5.09110605048464
RIMS2,-0.022668336504565,5.40942760046013,-1.20866852152737,0.228635214472863,0.711586042132856,-5.09123864293508
SUZ12,-0.0841188559541006,8.74114166944193,-1.20862773258932,0.228650846391393,0.711586042132856,-5.09128287506303
PHC2,0.0473351705160088,8.8059238379287,1.20810470221884,0.228851360214449,0.712010508215534,-5.091849927367
RPRD1A,0.0730077688208137,7.29889930358062,1.20773954480386,0.22899142528952,0.712246718883705,-5.09224567650805
TTC33,-0.0972288447289404,6.36237463531934,-1.20740080612798,0.229121411888331,0.712451458305243,-5.09261268886555
SLC29A2,-0.0432605034464135,6.67296006268627,-1.207067994758,0.229249175594955,0.71249078135152,-5.09297318097448
PTPRH,0.0335706973853576,6.49812122186907,1.20664912923623,0.229410047574168,0.71249078135152,-5.09342674622292
E2F2,0.0359810983121021,6.75604573987874,1.2065763037942,0.229438025620503,0.71249078135152,-5.09350558894794
SMARCAL1,0.0288802235651602,7.46029984937121,1.20650435513981,0.229465669230202,0.71249078135152,-5.0935834778627
CDK5,-0.0729077726455198,7.74465373323505,-1.20591010789319,0.229694078258189,0.71249078135152,-5.09422661368383
FAM110B,0.0443507812337671,6.52350611362714,1.20590210088036,0.229697157004292,0.71249078135152,-5.09423527731259
CTAGE1,-0.0494571971869613,4.86217180775156,-1.20574353127497,0.229758134107313,0.71249078135152,-5.0944068388283
SDHD,-0.152420177699303,6.69088991365774,-1.20572772357146,0.229764213513322,0.71249078135152,-5.09442394047582
AHSA2,0.166512654556268,6.85622023598745,1.20565642887335,0.22979163382201,0.71249078135152,-5.0945010682926
PTP4A3,0.0635052204988495,7.9402399699251,1.20553596924628,0.229837968556154,0.71249078135152,-5.09463137341515
ENTPD2,-0.0448252314072048,6.74798509294375,-1.20536868305391,0.229902326233743,0.71249078135152,-5.09481231121369
